,county_state,all_pubs_tot_circ_household,tot_households_est,diff_margin_gop_2016_2012,diff_cvap_turnout_2016_2012,pct_uninsured,unemployment_rate,pct_white_nonhispanic,any_college_aggregate,fips,fips2,trump_win,margin_gop_2016,margin_gop_2012,combined_cvap_turnout_2016
2489,ST. JOHNS//FL,0.321332121855,79242.0,-4.34018827945,1.809466,10.7,3.8,84.2490320435,72.6127767167,12109.0,12109.0,1,33.4301132031,37.7703014826,75.687045
2490,BENTON//WA,0.321800385585,67430.0,-0.400265549407,2.53253,12.5,6.2,72.6258584329,64.492539456,53005.0,53005.0,1,26.5528495456,26.953115095,65.332079
2491,ST. CLAIR//MI,0.322513758321,64143.0,24.3367796354,2.174813,9.3,5.1,91.653628708,54.3162048247,26147.0,26147.0,1,31.4306228684,7.09384323298,62.694854
2492,DELAWARE//OH,0.322553619303,65648.0,-7.65972624267,-4.034436,4.4,3.2,87.1263475217,75.9873643959,39041.0,39041.0,1,16.0597796226,23.7195058653,73.521614
2493,WASHINGTON//VA,0.323027389406,22673.0,10.2604449497,4.383343,11.3,4.2,95.5842875144,51.1727991141,51191.0,51191.0,1,53.5135135135,43.2530685638,62.565094
2494,WRIGHT//IA,0.323202911738,5495.0,23.5967090532,0.061232,8.4,3.7,88.048855906,52.3862375139,19197.0,19197.0,1,31.938140864,8.34143181082,66.501492
2495,SAN LUIS OBISPO//CA,0.323366416931,103576.0,-7.30922281603,1.126921,11.9,3.9,69.7671390909,70.0266660826,6079.0,6079.0,0,-8.29139072848,-0.982167912447,60.802543
2496,POSEY//IN,0.323430382254,10098.0,15.4804037185,0.713361,6.3,3.7,96.4329017875,53.8819259343,18129.0,18129.0,1,39.1870179949,23.7066142764,63.017619
2497,PIERCE//WI,0.323449957172,15177.0,12.8437890514,-0.406468,7.1,3.8,94.884678546,61.8612707661,55093.0,55093.0,1,13.6564085542,0.812619502868,66.212344
2498,ROCKDALE//GA,0.323802450798,29623.0,-9.5334287315,-3.298265,18.9,5.5,37.5772430697,54.9546021008,13247.0,13247.0,0,-25.9198169677,-16.3863882362,60.843408
2499,CUMBERLAND//PA,0.324408546118,95950.0,0.0338630972452,3.560847,7.0,3.7,87.8820513033,56.4823718427,42041.0,42041.0,1,18.5690200577,18.5351569605,63.278508
2500,JEFFERSON//MO,0.326283693133,81990.0,22.6125202889,3.598947,10.2,3.4,94.8464867743,53.9991188722,29099.0,29099.0,1,35.3188196548,12.7062993659,62.646139
2501,NEVADA//CA,0.326519161808,40993.0,-9.19871113226,5.710524,13.0,4.5,85.7228365628,73.6894083905,6057.0,6057.0,0,-4.54928137591,4.64942975635,71.832734
2502,BALDWIN//AL,0.326999892044,74104.0,1.96298714867,-0.145024,13.0,5.2,83.1038176311,60.7367829432,1003.0,1003.0,1,57.7861621851,55.8231750365,58.59161
2503,BERNALILLO//NM,0.327416720477,263270.0,-1.61110472472,-0.507319,14.5,5.6,40.3801211675,64.156561114,35001.0,35001.0,0,-17.8188030134,-16.2076982887,55.612582
2504,ROCK ISLAND//IL,0.328144922257,60391.0,13.4766663039,-0.452328,8.9,5.5,73.8959371029,56.3009379524,17161.0,17161.0,0,-8.39910434962,-21.8757706535,58.930987
2505,COLUMBIA//NY,0.328234594809,25235.0,10.3806189547,5.413162,6.7,3.5,87.4555832462,57.7065648922,36021.0,36021.0,0,-1.34654191891,-11.7271608736,65.024453
2506,DAUPHIN//PA,0.328316138037,109623.0,3.19370739189,3.530728,9.3,4.4,68.410957085,54.0144462279,42043.0,42043.0,0,-2.81730178242,-6.01100917431,64.925706
2507,DESCHUTES//OR,0.328398932722,66337.0,-3.53797267327,2.958811,14.4,4.4,87.892955312,70.6241657233,41017.0,41017.0,1,3.80309988519,7.34107255846,69.215745
2508,POLK//FL,0.328542196485,221381.0,7.28601693526,2.631301,16.7,5.6,62.5099732557,47.3478807832,12105.0,12105.0,1,14.105021351,6.8190044157,58.603561
2509,AMHERST//VA,0.328587426012,12502.0,10.8474678323,4.012674,11.8,4.0,75.5879059351,47.13171384,51009.0,51009.0,1,30.7108942232,19.8634263908,62.931383
2510,LEWIS AND CLARK//MT,0.329308862557,26753.0,3.31175594295,-0.956297,9.9,3.0,91.788178772,70.8381095142,30049.0,30049.0,1,6.92643262011,3.61467667716,65.312678
2511,LANCASTER//NE,0.329990566599,117667.0,-1.03898074434,2.090394,9.7,2.4,83.0679683306,70.9414429339,31109.0,31109.0,0,-0.0593206628506,0.97966008149,60.908234
2512,SIBLEY//MN,0.3300631859,6014.0,19.0920027107,-0.013757,5.9,3.4,89.7410292258,48.5772753849,27143.0,27143.0,1,41.9179500453,22.8259473346,71.269315
2513,CATTARAUGUS//NY,0.330836099257,31635.0,20.9182453684,4.594981,10.2,5.6,91.1641042527,46.9087028161,36009.0,36009.0,1,34.3600013812,13.4417560127,53.749406
2514,WEST FELICIANA//LA,0.331373050371,3911.0,5.5887160149,0.143945,11.5,4.2,51.7158611742,44.8601525608,22125.0,22125.0,1,19.7136943774,14.1249783625,45.642698
2515,LINCOLN//NM,0.331407005543,8479.0,7.52417782259,1.677406,13.4,6.0,63.9857508404,61.661341853,35027.0,35027.0,1,40.1987353207,32.6745574981,59.607148
2516,RIVERSIDE//CA,0.331673893643,699232.0,-4.75382712744,2.017507,16.9,5.6,37.7560451726,54.267652058,6065.0,6065.0,0,-4.33447628187,0.419350845569,48.752648
2517,COLES//IL,0.331861558183,21063.0,15.3017138599,2.655948,9.8,5.3,91.3060693478,58.1298299845,17029.0,17029.0,1,26.4133456905,11.1116318305,52.1855
2518,HOUGHTON//MI,0.332219397021,13765.0,5.52686707152,0.688553,9.5,4.6,92.5831969449,58.2468227736,26061.0,26061.0,1,15.7268130321,10.1999459606,55.241698
2519,MAUI//HI,0.33226717543,53463.0,11.6947485496,1.768732,7.8,3.1,31.3819834269,60.3318934101,15009.0,15009.0,0,-38.5699433984,-50.264691948,45.088002
2520,JASPER//MO,0.332344735166,45519.0,9.83823169472,1.729256,15.7,3.6,85.0986482796,50.8144312192,29097.0,29097.0,1,50.8375018161,40.9992701214,55.835497
2521,MANITOWOC//WI,0.332449081852,33927.0,18.8604052721,-2.771747,5.6,3.8,91.7015436967,50.3972559588,55071.0,55071.0,1,21.6823785352,2.82197326304,65.293741
2522,CALHOUN//AL,0.333325951189,45154.0,9.43745625075,2.681178,11.9,6.3,73.0265413895,49.0686149936,1015.0,1015.0,1,41.3838230328,31.946366782,54.678863
2523,FAYETTE//PA,0.333388891975,53997.0,22.6921443139,6.63611,8.9,7.2,92.4027259716,36.8907923788,42051.0,42051.0,1,30.9998876951,8.30774338119,51.495796
2524,LINCOLN//MT,0.333487565067,8645.0,11.1200202345,2.977974,19.4,8.5,93.5201944459,55.4752563838,30053.0,30053.0,1,50.5945945946,39.4745743601,59.687144
2525,KEWAUNEE//WI,0.333497173753,8138.0,22.4623412902,-2.247518,4.6,3.2,95.5084704389,47.6927347165,55061.0,55061.0,1,27.8625954198,5.40025412961,67.962438
2526,DOUGLAS//IL,0.333552113416,7618.0,9.52346581723,2.160853,18.2,4.3,91.0269343287,47.7089971173,17041.0,17041.0,1,46.3468908394,36.8234250222,57.862115
2527,SAGINAW//MI,0.333833814565,77925.0,13.045813322,0.074559,8.9,4.2,69.9998473119,53.8547697431,26145.0,26145.0,1,1.14015159558,-11.9056617264,64.842176
2528,PLEASANTS//WV,0.333909436571,2893.0,24.2714072873,4.397908,8.6,6.8,96.3462545836,38.3378500452,54073.0,54073.0,1,55.0159744409,30.7445671535,51.087409
2529,GREENWOOD//SC,0.3343816691,26709.0,6.4000539338,-1.9854,16.2,4.3,60.4735491823,51.0152448913,45047.0,45047.0,1,21.8461538462,15.4460999124,53.376544
2530,ROANOKE//VA,0.334582328896,38164.0,2.48615047075,-0.712806,6.5,3.4,86.9736097316,65.5367316118,51161.0,51161.0,1,28.056391952,25.5702414812,63.066041
2531,JACKSON//OR,0.334614969995,83487.0,4.14664709966,3.119356,14.7,4.9,82.3653911683,61.416503428,41029.0,41029.0,1,9.18498106736,5.0383339677,65.339208
2532,SPOTSYLVANIA//VA,0.334796721388,42823.0,5.2389980157,0.575929,11.2,3.8,70.5805420899,57.859676028,51177.0,51177.0,1,16.7759289983,11.5369309826,63.488787
2533,KOSCIUSKO//IN,0.33482052322,29586.0,2.91861415504,3.025263,13.9,3.3,88.9822140723,47.6946761244,18085.0,18085.0,1,55.1540414329,52.2354272779,56.105661
2534,BURLEIGH//ND,0.334988262594,37061.0,14.0259873885,2.053344,7.1,2.3,91.0726227854,69.0382215025,38015.0,38015.0,1,46.1535179417,32.1275305532,67.159861
2535,HUMBOLDT//IA,0.33508353222,4190.0,23.8645703385,1.692527,5.7,2.1,94.4800496175,54.8200799645,19091.0,19091.0,1,45.9566858732,22.0921155347,72.44063
2536,GALVESTON//TX,0.335394235329,113866.0,-4.31317181331,0.445002,16.2,5.4,58.2003679871,63.0371129672,48167.0,48167.0,1,22.6325467361,26.9457185494,51.967162
2537,GALLATIN//MT,0.336649952993,38292.0,-6.33731815737,-1.023763,11.8,3.1,92.6355653935,76.7082501663,30031.0,30031.0,0,-0.994843681113,5.34247447626,64.933473
2538,JO DAVIESS//IL,0.336721861245,9542.0,16.0088900844,9.031254,6.9,4.5,94.918962361,54.0494458653,17085.0,17085.0,1,14.8608750112,-1.14801507318,73.877853
2539,ALAMANCE//NC,0.336859208709,61545.0,-1.11642769905,-0.120747,15.4,4.5,65.9225289518,54.679612775,37001.0,37001.0,1,12.9461191961,14.0625468952,59.472978
2540,HAMLIN//SD,0.337465564738,2178.0,22.5847021609,-1.0122,6.9,2.7,95.2524239385,48.0501772566,46057.0,46057.0,1,54.1636495293,31.5789473684,67.998827
2541,SHARP//AR,0.337507034328,7108.0,15.8654888175,-0.571573,15.8,4.8,94.0486660803,37.2820596383,5135.0,5135.0,1,54.7009735744,38.8354847569,53.713685
2542,BOX ELDER//UT,0.337661545964,16404.0,-26.7244095671,-3.193712,8.7,2.8,87.5566276402,59.6011396011,49003.0,49003.0,1,51.426154218,78.1505637851,55.251986
2543,SAN DIEGO//CA,0.337711132863,1094157.0,-12.7359089124,1.677787,14.1,4.3,47.0142992948,67.0526311833,6073.0,6073.0,0,-17.8357951507,-5.09988623828,57.784247
2544,PLACER//CA,0.337866170565,135456.0,-8.7560266984,-0.431114,8.9,4.1,74.4823632194,74.686701883,6061.0,6061.0,1,11.2985943188,20.0546210172,64.30347
2545,YELLOWSTONE//MT,0.337944728362,61442.0,6.51532670561,-2.407968,14.0,3.2,87.3793040627,61.4223228331,30111.0,30111.0,1,27.148047932,20.6327212264,57.129425
2546,MARSHALL//IL,0.338473863409,4993.0,19.4525027834,2.138001,6.4,5.8,95.1532079192,51.3715138299,17123.0,17123.0,1,33.7455531086,14.2930503252,63.472337
2547,OAKLAND//MI,0.338745139203,493489.0,-0.0420853933442,-0.265509,8.1,3.8,73.5468721914,73.1934947438,26125.0,26125.0,0,-8.11889846288,-8.07681306954,73.038685
2548,COLFAX//NE,0.33874518437,3634.0,5.78335377116,5.610794,14.1,2.4,54.2102261927,38.7548039969,31037.0,31037.0,1,41.4249684741,35.641614703,59.782988
2549,HANCOCK//WV,0.338762214984,12894.0,22.8958679142,6.277287,10.9,5.6,94.592894275,44.093920411,54029.0,54029.0,1,44.4787217212,21.582853807,56.569558
2550,SHELBY//AL,0.338867265073,75534.0,-5.31890018952,2.496195,8.9,4.1,78.8168820321,69.9969371235,1117.0,1117.0,1,50.3175147166,55.6364149061,67.636794
2551,ISLAND//WA,0.338958490566,33125.0,-1.4827166124,0.603122,8.8,5.6,80.861979856,71.2337948673,53029.0,53029.0,0,-5.90925162051,-4.42653500811,68.399531
2552,MIDLAND//MI,0.339143885534,33617.0,3.94474649227,2.059764,8.1,3.9,91.9054338467,63.8945127059,26111.0,26111.0,1,19.4011184785,15.4563719862,68.183112
2553,DOUGLAS//WA,0.339361103293,14212.0,2.57743230743,0.724459,16.8,6.6,66.1203565747,53.1140929186,53017.0,53017.0,1,31.464201622,28.8867693146,60.082382
2554,SAN JUAN//UT,0.339536069335,3923.0,-6.45039462817,-6.525964,26.4,6.1,45.7695353749,52.0835778847,49037.0,49037.0,1,11.8477251625,18.2981197907,47.333741
2555,SNOHOMISH//WA,0.339918330507,274766.0,-0.481331422226,1.254356,10.7,4.2,72.4837374256,67.3006143444,53061.0,53061.0,0,-16.6431876341,-16.1618562119,64.702696
2556,CACHE//UT,0.33994675634,35685.0,-40.7236756342,-1.550954,10.0,2.3,84.0901157098,70.5711272876,49005.0,49005.0,1,27.6986538086,68.4223294428,55.40756
2557,TEHAMA//CA,0.340491056362,23704.0,9.34511490019,-0.010163,13.2,6.1,70.1339625032,51.7773620206,6103.0,6103.0,1,36.7650273224,27.4199124222,51.033628
2558,FAIRFIELD//CT,0.340568916009,334320.0,-9.40971588071,1.312375,10.8,3.7,64.0767971336,67.0637545836,9001.0,9001.0,0,-20.2949700082,-10.8852541275,65.923983
2559,WIRT//WV,0.341152263374,2430.0,28.4427077039,5.641737,11.4,7.4,97.2607430235,38.3236434109,54105.0,54105.0,1,63.0705394191,34.6278317152,53.12162
2560,ESSEX//MA,0.341229264497,287912.0,-6.27843820937,1.795423,3.8,2.9,73.5977922338,63.1429915262,25009.0,25009.0,0,-22.4974743447,-16.2190361353,68.989772
2561,BEAUFORT//SC,0.342296324365,65975.0,-3.2095347037,-3.476209,14.9,3.9,66.9175125423,68.6966149953,45013.0,45013.0,1,14.3039714168,17.5135061205,55.73737
2562,GREENE//PA,0.342503821037,14394.0,24.0670561882,5.7302,8.2,6.5,91.2040697981,39.6209520967,42059.0,42059.0,1,41.705115346,17.6380591578,53.000951
2563,NANCE//NE,0.343023255814,1548.0,22.3849772068,1.376647,11.3,2.3,97.3344325364,51.2820512821,31125.0,31125.0,1,61.10068793,38.7157107232,58.988148
2564,STEARNS//MN,0.343368549725,57265.0,15.8034022449,1.888043,6.1,3.2,89.4216717455,61.59094301,27145.0,27145.0,1,27.9078306007,12.1044283558,70.496571
2565,LAPEER//MI,0.343400036717,32682.0,26.8643761571,1.250524,9.5,5.3,92.3443078144,53.6793983188,26087.0,26087.0,1,38.343748615,11.4793724579,65.596688
2566,ULSTER//NY,0.343826467455,69474.0,12.781677221,2.490098,9.4,4.1,80.4186431329,59.4777840772,36111.0,36111.0,0,-9.13734539892,-21.9190226199,58.035511
2567,JOHNSON//IA,0.343827806445,55426.0,-2.86093343282,-1.093274,7.4,2.0,81.09024929,77.6839373799,19103.0,19103.0,0,-38.2735962558,-35.412662823,73.025781
2568,WORCESTER//MD,0.344148654503,20773.0,9.55208225568,1.569378,9.5,10.1,79.9666142588,57.6092899732,24047.0,24047.0,1,27.8714168394,18.3193345837,68.380117
2569,PUTNAM//OH,0.344240938003,13049.0,12.8934976241,1.67467,4.8,3.1,93.0084249941,49.9159663866,39137.0,39137.0,1,64.3389351172,51.4454374931,74.696994
2570,DOUGLAS//KS,0.344279539893,43729.0,-8.98736425741,2.432853,10.5,3.3,80.118642741,74.9247092619,20045.0,20045.0,0,-32.7196201613,-23.7322559039,57.202125
2571,JEFFERSON//AR,0.344606849461,28119.0,3.7502465247,1.126692,11.9,4.6,40.5286343612,46.0940384852,5069.0,5069.0,0,-25.2696336098,-29.0198801345,49.833781
2572,SAUK//WI,0.34467648336,25331.0,18.8171730174,-2.724683,8.9,3.4,91.7846710693,53.4007689491,55111.0,55111.0,1,0.316921697932,-18.5002513194,64.863491
2573,PRESQUE ISLE//MI,0.344724120687,5999.0,20.405559634,2.516717,10.7,7.4,96.3718646928,47.4671669794,26141.0,26141.0,1,28.911988912,8.50642927794,67.985344
2574,ADAMS//CO,0.345327783027,156628.0,7.82292990908,-0.628812,17.2,2.9,52.0642776196,53.4809764117,8001.0,8001.0,0,-7.23140613847,-15.0543360476,59.785914
2575,DEKALB//IL,0.345407711503,37269.0,2.47745309992,4.505479,9.3,4.8,78.367914131,65.8287301955,17037.0,17037.0,0,-3.04424363338,-5.5216967333,57.494408
2576,LAWRENCE//AL,0.345645268523,13537.0,21.7067044383,2.949339,11.4,6.5,76.5289108557,38.2491842693,1079.0,1079.0,1,48.6972577446,26.9905533063,57.048696
2577,RICHLAND//OH,0.345945159346,48103.0,17.3993084918,-1.567322,11.0,5.1,86.2123095036,45.5287512919,39139.0,39139.0,1,37.5444276968,20.1451192051,59.096277
2578,MESA//CO,0.346128514734,59215.0,3.49353553336,2.02325,13.8,4.2,82.1495731699,60.7869619118,8077.0,8077.0,1,36.2879961536,32.7944606203,67.329574
2579,MUSKEGON//MI,0.346797953171,64490.0,16.9423300661,0.163942,8.8,4.4,76.9429039613,54.0642870199,26121.0,26121.0,0,-0.879217781466,-17.8215478476,59.509754
2580,FAYETTE//KY,0.347779756982,125752.0,-8.44591132635,3.312701,11.2,3.0,72.446206042,69.199967846,21067.0,21067.0,0,-9.46720347949,-1.02129215314,60.000604
2581,CUMING//NE,0.347931873479,3699.0,12.8347108535,2.813018,9.3,2.8,89.0504516413,49.1308625779,31039.0,31039.0,1,59.7542627884,46.9195519348,63.937122
2582,VOLUSIA//FL,0.348266560096,200180.0,11.8743478051,2.183348,16.9,5.1,73.9231595393,54.8904018373,12127.0,12127.0,1,13.0501260065,1.1757782014,61.658907
2583,SCOTT//VA,0.348651242137,9379.0,15.6432994683,2.264768,11.8,4.3,97.0181657067,40.2593504232,51169.0,51169.0,1,66.2655395326,50.6222400642,56.814718
2584,PORTER//IN,0.34871101235,62103.0,10.580331004,1.233769,9.9,4.3,84.5248243982,56.7580083534,18127.0,18127.0,1,6.78240861789,-3.79792238608,59.770471
2585,MERRICK//NE,0.348872180451,3325.0,17.3853436481,4.022288,9.3,3.0,93.2098765432,57.679558011,31121.0,31121.0,1,62.3954680335,45.0101243853,63.614762
2586,COOK//IL,0.348878694815,1942959.0,-3.58808879,4.064101,14.3,5.5,43.0831299331,61.3386260633,17031.0,17031.0,0,-52.9564546775,-49.3683658875,62.11037
2587,GOODHUE//MN,0.348906507742,18793.0,14.9812390799,-0.50866,7.5,3.1,92.7054358842,59.8405241686,27049.0,27049.0,1,17.9927950505,3.01155597058,73.430741
2588,KANE//IL,0.348917839273,172479.0,-8.06048722274,2.671814,12.0,4.9,58.1749179822,59.19403601,17089.0,17089.0,0,-8.94160206718,-0.881114844443,57.663125
2589,YAKIMA//WA,0.349109688391,79972.0,0.253940515602,-1.826644,20.5,8.1,45.5579447714,44.0693418334,53077.0,53077.0,1,15.3638702182,15.1099297026,51.977229
2590,CUMBERLAND//NJ,0.349249523507,50368.0,17.7118622684,0.53047,13.4,6.1,48.5063839271,38.1149364357,34011.0,34011.0,0,-5.34158210419,-23.0534443726,50.915647
2591,DOUGLAS//OR,0.349262523403,43798.0,11.7484278482,3.695935,11.9,5.8,88.8044106946,56.6288579558,41019.0,41019.0,1,39.3787731256,27.6303452774,62.320316
2592,LEE//FL,0.34941158284,252287.0,3.83443241499,4.887206,18.6,4.5,69.5257467887,55.3711949225,12071.0,12071.0,1,20.385700298,16.5512678831,60.862291
2593,WASHINGTON//NY,0.349548211412,24237.0,21.8396674622,3.917477,8.9,4.4,92.7942583732,46.8965825529,36115.0,36115.0,1,20.2312396768,-1.60842778535,50.456506
2594,CEDAR//NE,0.34993006993,3575.0,14.4151914545,1.755113,5.8,2.4,97.2219020173,52.4961922491,31027.0,31027.0,1,67.9128440367,53.4976525822,67.862231
2595,BUREAU//IL,0.349996434429,14023.0,19.7607094963,0.913787,8.9,5.3,88.9872490107,50.6589923257,17011.0,17011.0,1,19.9595166534,0.198807157058,65.67381
2596,HARDIN//KY,0.350802456905,40376.0,9.44702260018,3.778404,9.6,3.9,76.4770434022,56.9725417921,21093.0,21093.0,1,30.2136246608,20.7666020606,53.986484
2597,WYOMING//PA,0.351753258674,10894.0,26.3903793153,6.718165,8.7,5.2,95.7615376417,43.0165897215,42131.0,42131.0,1,38.6696730552,12.27929374,60.34531
2598,GREGG//TX,0.351790959709,45618.0,1.78277877593,0.367558,19.9,6.0,59.252463914,55.9235039161,48183.0,48183.0,1,41.2667714251,39.4839926492,50.008929
2599,JOSEPHINE//OR,0.351927477047,34527.0,9.40599078496,6.490392,12.7,5.7,87.7579158124,56.9643675902,41033.0,41033.0,1,31.3495881538,21.9435973689,67.940569
2600,CHEMUNG//NY,0.352148320869,35167.0,17.0929382264,3.81257,6.7,5.2,86.6360021299,54.059572226,36015.0,36015.0,1,19.9758999849,2.88296175854,54.948235
2601,LAKE//IN,0.352291696215,183314.0,10.3183931731,0.377715,13.7,5.3,54.7730250043,51.8213379091,18089.0,18089.0,0,-20.6400095882,-30.9584027612,56.631559
2602,ASHTABULA//OH,0.352327076369,38890.0,31.1450045848,-2.224958,12.6,5.5,90.1620613969,40.5929981605,39007.0,39007.0,1,19.0007284785,-12.1442761064,53.987026
2603,SENECA//NY,0.352628862178,13561.0,21.3595449735,4.255682,10.3,4.4,89.6625312998,50.6801492717,36099.0,36099.0,1,12.1316885362,-9.22785643727,51.862919
2604,SHEBOYGAN//WI,0.353011712811,46701.0,7.32991893702,-4.142177,6.9,3.2,85.9372016732,54.2805420763,55117.0,55117.0,1,16.6958311889,9.36591225186,69.04251
2605,MARQUETTE//MI,0.353479230449,26457.0,9.80884120449,2.403045,10.6,4.7,92.5261164215,61.4090501792,26103.0,26103.0,0,-4.24354804389,-14.0523892484,61.032045
2606,BERKSHIRE//MA,0.353638667632,55240.0,12.2098683539,5.400622,3.1,3.2,89.7268114597,58.9997207724,25003.0,25003.0,0,-41.4544157998,-53.6642841537,67.749316
2607,UNION//PA,0.354250469295,14916.0,2.19678520226,1.954854,11.5,4.3,84.6456692913,42.7193385393,42119.0,42119.0,1,25.6724137931,23.4756285908,47.674951
2608,ARAPAHOE//CO,0.354680510973,229601.0,-5.42724641792,-1.289261,13.1,2.6,62.2136739491,71.5645516653,8005.0,8005.0,0,-13.7496538355,-8.32240741758,69.116449
2609,OCEAN//NJ,0.354724172337,222494.0,16.269870951,4.340774,8.5,4.4,85.1449138744,54.357391851,34029.0,34029.0,1,33.9987364788,17.7288655278,63.264471
2610,FILLMORE//MN,0.354940804126,8531.0,29.2273330599,1.002473,9.0,3.3,97.3276399751,55.2053750779,27045.0,27045.0,1,21.8567784257,-7.37055463424,70.046115
2611,VANDERBURGH//IN,0.355767546519,74217.0,6.01848962219,0.745582,11.7,3.7,84.5679931607,55.4705790542,18163.0,18163.0,1,16.8517308948,10.8332412726,52.543467
2612,SHERMAN//NE,0.355846042121,1377.0,27.2993487406,3.221285,7.9,2.7,96.6205342774,48.1661511268,31163.0,31163.0,1,51.8351577592,24.5358090186,66.047823
2613,RICHMOND//NY,0.356222554649,165784.0,17.5920779201,7.812336,7.2,4.7,62.8173408031,56.734835721,36085.0,36085.0,1,16.7760108607,-0.816067059424,53.709853
2614,MONTGOMERY//NY,0.356722452531,19539.0,22.0674757996,3.584338,8.9,5.0,83.6075453504,47.6994894238,36057.0,36057.0,1,26.48239477,4.41491897045,51.794142
2615,DONA ANA//NM,0.356772156978,74762.0,-3.05791905291,2.414426,17.4,6.7,29.0704467595,56.2753672112,35013.0,35013.0,0,-17.9562633431,-14.8983442902,48.053393
2616,BRISTOL//MA,0.357054931165,212029.0,11.1839013759,1.295167,3.8,3.4,84.2029947735,52.5685713536,25005.0,25005.0,0,-9.28361265992,-20.4675140359,59.929037
2617,SUFFOLK//MA,0.357189084241,296672.0,-6.25875299193,2.888519,5.0,2.6,46.4732072856,60.6841166671,25025.0,25025.0,0,-62.984939888,-56.7261868961,58.622742
2618,WARRICK//IN,0.357514311935,22883.0,7.2988804507,9.279638,7.7,3.7,93.3060086892,59.3632507471,18173.0,18173.0,1,33.9322503293,26.6333698786,64.227825
2619,EAU CLAIRE//WI,0.357832201138,39893.0,6.21337846303,-1.842767,8.6,3.0,91.1079077023,66.2899231697,55035.0,55035.0,0,-7.34097633136,-13.5543547944,67.419887
2620,SEMINOLE//FL,0.357946932878,152260.0,-4.84496942301,2.127814,15.1,4.2,63.9859516264,68.950723828,12117.0,12117.0,1,1.62850916092,6.47347858393,66.660815
2621,CRAWFORD//OH,0.357961568716,17798.0,24.0838628311,-0.848168,9.5,6.1,96.0234055003,42.7493460326,39033.0,39033.0,1,46.7703988878,22.6865360567,59.080523
2622,HENDERSON//KY,0.35801942162,18742.0,15.8404476756,3.271347,10.5,4.2,87.0161220795,49.3848363727,21101.0,21101.0,1,27.6863700995,11.845922424,56.090021
2623,ORANGE//VA,0.358704137393,12810.0,12.0170982434,2.261644,12.4,3.7,79.4138050642,53.1574412211,51137.0,51137.0,1,26.5547589905,14.5376607471,65.222442
2624,DODGE//MN,0.35878771837,7556.0,22.3454966966,-0.203389,5.4,2.9,93.0359783144,60.5184902783,27039.0,27039.0,1,32.421431276,10.0759345794,71.684337
